Year,Month,District,Temperature (°C)
2001,4,Pithoragarh,13.617342409290766
2001,5,Pithoragarh,16.24283899655466
2001,6,Pithoragarh,17.300759976923036
2001,7,Pithoragarh,20.154373413726027
2001,8,Pithoragarh,20.32440398965719
2001,9,Pithoragarh,19.05058658227224
2001,10,Pithoragarh,14.685282468223576
2001,11,Pithoragarh,10.568922336299241
2001,12,Pithoragarh,6.8120851936404625
2002,1,Pithoragarh,2.9410367822801304
2002,2,Pithoragarh,4.933948774861795
2002,3,Pithoragarh,9.343551795973607
2002,4,Pithoragarh,14.344860062783072
2002,5,Pithoragarh,17.788615650505065
2002,6,Pithoragarh,19.52128018932111
2002,7,Pithoragarh,22.261173333903127
2002,8,Pithoragarh,19.524060787754113
2002,9,Pithoragarh,16.419696527344588
2002,10,Pithoragarh,14.300307685326983
2002,11,Pithoragarh,10.439175408054426
2002,12,Pithoragarh,7.380429243402703
2003,1,Pithoragarh,2.468050381517784
2003,2,Pithoragarh,4.678876209546828
2003,3,Pithoragarh,7.715814828502253
2003,4,Pithoragarh,15.316002886558765
2003,5,Pithoragarh,17.54496224938656
2003,6,Pithoragarh,19.484340032577563
2003,7,Pithoragarh,20.06270806868975
2003,8,Pithoragarh,19.792595092372043
2003,9,Pithoragarh,17.04908090640686
2003,10,Pithoragarh,14.320766334753655
2003,11,Pithoragarh,10.0550263368048
2003,12,Pithoragarh,5.967421364696137
2004,1,Pithoragarh,2.601078914732623
2004,2,Pithoragarh,6.776814025820941
2004,3,Pithoragarh,13.020065612825968
2004,4,Pithoragarh,14.915960760619678
2004,5,Pithoragarh,17.63798449971992
2004,6,Pithoragarh,18.283137008429545
2004,7,Pithoragarh,20.013150981432123
2004,8,Pithoragarh,19.67918842202982
2004,9,Pithoragarh,18.200390818636425
2004,10,Pithoragarh,12.559084399087512
2004,11,Pithoragarh,9.11111859716214
2004,12,Pithoragarh,6.9275882743705655
2005,1,Pithoragarh,2.7829104781615395
2005,2,Pithoragarh,4.288968335220865
2005,3,Pithoragarh,9.720650531956622
2005,4,Pithoragarh,14.08496576876147
2005,5,Pithoragarh,17.88839609604842
2005,6,Pithoragarh,22.418477896433533
2005,7,Pithoragarh,19.463600989141522
2005,8,Pithoragarh,20.005673230490256
2005,9,Pithoragarh,17.825915219680386
2005,10,Pithoragarh,13.83485689324507
2005,11,Pithoragarh,9.990908490887925
2005,12,Pithoragarh,6.7413243619289585
2006,1,Pithoragarh,6.10223822528802
2006,2,Pithoragarh,10.30096421964396
2006,3,Pithoragarh,9.271000789103873
2006,4,Pithoragarh,14.063151264696884
2006,5,Pithoragarh,15.983771116241005
2006,6,Pithoragarh,18.64805165327932
2006,7,Pithoragarh,20.15319491149447
2006,8,Pithoragarh,20.021809542518845
2006,9,Pithoragarh,18.634843392805532
2006,10,Pithoragarh,14.265323432197075
2006,11,Pithoragarh,9.969288940439363
2006,12,Pithoragarh,7.17066868756072
2007,1,Pithoragarh,5.359496374344242
2007,2,Pithoragarh,4.853048866151185
2007,3,Pithoragarh,8.169563753631865
2007,4,Pithoragarh,14.97469037290941
2007,5,Pithoragarh,16.417203753343625
2007,6,Pithoragarh,19.505998531727673
2007,7,Pithoragarh,19.34845694881945
2007,8,Pithoragarh,19.41485225696244
2007,9,Pithoragarh,18.022817967714083
2007,10,Pithoragarh,14.248586336599207
2007,11,Pithoragarh,9.935860935611467
2007,12,Pithoragarh,6.390770313571847
2008,1,Pithoragarh,3.4109042567099914
2008,2,Pithoragarh,4.903235081431721
2008,3,Pithoragarh,11.149847237437978
2008,4,Pithoragarh,14.428862557195249
2008,5,Pithoragarh,16.33294770620199
2008,6,Pithoragarh,16.756327688810106
2008,7,Pithoragarh,19.12274553614294
2008,8,Pithoragarh,18.957585858432537
2008,9,Pithoragarh,17.760969037214792
2008,10,Pithoragarh,13.832643264567512
2008,11,Pithoragarh,10.687509953532707
2008,12,Pithoragarh,8.02385502791475
2009,1,Pithoragarh,5.666632971879944
2009,2,Pithoragarh,7.226888014861549
2009,3,Pithoragarh,10.61101721822993
2009,4,Pithoragarh,15.261947134662721
2009,5,Pithoragarh,16.05165568375139
2009,6,Pithoragarh,21.224775962010817
2009,7,Pithoragarh,20.927103948609787
2009,8,Pithoragarh,20.126389250130764
2009,9,Pithoragarh,17.724587759135208
2009,10,Pithoragarh,13.521285839119507
2009,11,Pithoragarh,9.030299437504654
2009,12,Pithoragarh,6.455218931483428
2010,1,Pithoragarh,4.6704251148301505
2010,2,Pithoragarh,5.595306581506066
2010,3,Pithoragarh,12.180701012068507
2010,4,Pithoragarh,16.766103831691474
2010,5,Pithoragarh,17.51404956673429
2010,6,Pithoragarh,19.344184862910616
2010,7,Pithoragarh,18.26090139338963
2010,8,Pithoragarh,17.92746756955043
2010,9,Pithoragarh,16.512306476902708
2010,10,Pithoragarh,14.268418700275383
2010,11,Pithoragarh,10.854003367111224
2010,12,Pithoragarh,6.789653229002357
