Year,Month,District,Rainfall (mm)
2000,3,Pithoragarh,23.130985834465108
2000,4,Pithoragarh,24.078943131636773
2000,5,Pithoragarh,79.95905573906525
2000,6,Pithoragarh,369.3709904341979
2000,7,Pithoragarh,228.25122400845262
2000,8,Pithoragarh,272.4816839513401
2000,9,Pithoragarh,86.10831473308552
2000,10,Pithoragarh,15.643864471259084
2000,11,Pithoragarh,6.276126508822085
2000,12,Pithoragarh,8.07869910943042
2001,1,Pithoragarh,10.437256163045026
2001,2,Pithoragarh,20.572608190934663
2001,3,Pithoragarh,41.703815419499385
2001,4,Pithoragarh,27.64039751367267
2001,5,Pithoragarh,60.391133598236046
2001,6,Pithoragarh,129.4983223284731
2001,7,Pithoragarh,201.4792911452745
2001,8,Pithoragarh,117.06721315096237
2001,9,Pithoragarh,70.21885662216843
2001,10,Pithoragarh,17.898400413802563
2001,11,Pithoragarh,2.512988226971947
2001,12,Pithoragarh,9.37069468338927
2002,1,Pithoragarh,26.981947915261266
2002,2,Pithoragarh,74.46819130365725
2002,3,Pithoragarh,53.64993757810502
2002,4,Pithoragarh,22.864452141143417
2002,5,Pithoragarh,27.31723427767486
2002,6,Pithoragarh,134.50198770476032
2002,7,Pithoragarh,131.11178908629648
2002,8,Pithoragarh,224.26061476795797
2002,9,Pithoragarh,182.2879211421392
2002,10,Pithoragarh,21.991752385363768
2002,11,Pithoragarh,2.9468185723817
2002,12,Pithoragarh,10.30673735970366
2003,1,Pithoragarh,28.442013586346302
2003,2,Pithoragarh,46.219087127809004
2003,3,Pithoragarh,35.49540207213571
2003,4,Pithoragarh,22.399294435814834
2003,5,Pithoragarh,18.402604815189974
2003,6,Pithoragarh,89.53712343516388
2003,7,Pithoragarh,199.70961122491772
2003,8,Pithoragarh,237.81093146552615
2003,9,Pithoragarh,168.05212392500817
2003,10,Pithoragarh,16.481846592291667
2003,11,Pithoragarh,6.710648699721844
2003,12,Pithoragarh,23.671784431636503
2004,1,Pithoragarh,22.628614459608247
2004,2,Pithoragarh,7.363953396887439
2004,3,Pithoragarh,13.464063623846348
2004,4,Pithoragarh,32.69364042528243
2004,5,Pithoragarh,27.004622666063366
2004,6,Pithoragarh,238.87484696786933
2004,7,Pithoragarh,184.59707317885307
2004,8,Pithoragarh,180.52925018568936
2004,9,Pithoragarh,163.4121936201606
2004,10,Pithoragarh,35.276213253323206
2004,11,Pithoragarh,4.5234713568326095
2004,12,Pithoragarh,13.338269926814206
2005,1,Pithoragarh,33.801854208887534
2005,2,Pithoragarh,60.489046669460194
2005,3,Pithoragarh,43.971812873304245
2005,4,Pithoragarh,15.842086014016164
